fecha_venta,año,mes,trimestre,dia_semana,dia_mes,categoria_principal,subcategoria,precio_unitario,cantidad,descuento_porcentaje,precio_con_descuento,ventas_brutas,costo_producto,ganancia_neta,margen_ganancia,region,ciudad,canal_venta,segmento_cliente,metodo_pago,cliente_nuevo,edad_cliente,satisfaccion_cliente,tiempo_entrega_dias,rating_producto,numero_reviews,visitas_web_previas,productos_en_carrito,tiempo_sesion_minutos,clicks_anuncios,veces_visitado_producto,transaction_id
2023-03-23,2023,3,1,4,23,Ropa y Accesorios,Calzado,1418.52,5,36.83,896.15,4480.75,2837.05,1643.7,36.68,Centro,Ciudad de México,Catálogo,Premium,Tarjeta Crédito,False,46.0,3.0,6.8,5.2,9,15,8,7.3,1,2,TXN000105
2022-01-15,2022,1,1,6,15,Electrónicos,Gaming,541.46,5,40.3,323.27,1616.36,1895.1,-278.75,-17.25,Oeste,Torreón,Catálogo,Nuevo,Transferencia,True,77.0,2.9,6.6,4.9,8,17,2,9.7,4,5,TXN000106
2021-09-25,2021,9,3,6,25,Electrónicos,Smartphones,1900.01,2,37.86,1180.58,2361.16,2660.01,-298.85,-12.66,Sureste,Querétaro,Telefónico,Regular,Tarjeta Débito,False,42.0,4.6,3.5,4.3,6,12,5,33.4,0,4,TXN000107
2022-12-10,2022,12,4,6,10,Ropa y Accesorios,Niños,65.91,5,26.77,48.27,241.35,131.83,109.52,45.38,Sur,Puebla,Catálogo,Estudiante,Tarjeta Crédito,False,18.0,3.5,2.7,4.3,7,13,2,36.4,5,5,TXN000108
2022-04-12,2022,4,2,2,12,Deportes,Fútbol,327.61,4,8.65,299.26,1197.02,655.22,541.81,45.26,Centro,San Luis Potosí,Catálogo,VIP,Transferencia,True,172.0,3.4,4.5,3.9,9,16,6,7.3,2,7,TXN000109
2020-12-22,2020,12,4,2,22,Juguetes,Educativos,394.85,5,17.56,325.51,1627.57,888.41,739.16,45.41,Sur,San Luis Potosí,Telefónico,VIP,Transferencia,False,18.0,2.5,3.0,3.2,9,17,3,6.9,2,4,TXN000110
2020-09-07,2020,9,3,1,7,Hogar y Jardín,Cocina,1568.28,3,41.3,920.64,2761.91,2822.9,-60.99,-2.21,Sureste,San Luis Potosí,Marketplace,Premium,Efectivo,False,49.0,4.3,11.6,4.1,7,16,5,89.3,2,4,TXN000111
2022-05-17,2022,5,2,2,17,Deportes,Natación,707.76,2,19.32,571.01,1142.03,707.76,434.26,38.03,Noreste,Ciudad de México,Tienda Física,VIP,Tarjeta Crédito,False,18.0,3.1,11.0,3.6,3,18,4,38.3,0,6,TXN000112
2020-09-18,2020,9,3,5,18,Electrónicos,Smartphones,1187.13,3,59.57,479.91,1439.73,2492.97,-1053.24,-73.16,Norte,Querétaro,Tienda Física,Estudiante,Efectivo,False,48.0,,9.6,3.7,7,9,3,7.4,4,4,TXN000113
2020-07-22,2020,7,3,3,22,Deportes,Outdoor,118.93,6,9.82,107.25,643.53,356.78,286.74,44.56,Este,Ciudad de México,Telefónico,Estudiante,Tarjeta Crédito,False,86.0,3.2,9.7,3.9,6,17,6,3.5,2,3,TXN000114
2023-11-22,2023,11,4,3,22,Deportes,Natación,223.29,2,31.6,152.74,305.47,223.29,82.19,26.9,Oeste,León,Catálogo,VIP,Transferencia,False,23.0,4.3,3.6,5.1,4,20,2,16.9,2,6,TXN000115
2021-05-23,2021,5,2,7,23,Deportes,Outdoor,353.54,3,10.86,315.15,945.46,530.31,415.14,43.91,Este,León,Catálogo,Nuevo,Transferencia,False,18.0,4.1,3.5,4.6,4,11,5,50.3,1,6,TXN000116
2021-11-23,2021,11,4,2,23,Salud y Belleza,Perfumes,13.66,3,27.55,9.9,29.7,12.3,17.4,58.59,Centro,Querétaro,Marketplace,VIP,Tarjeta Crédito,False,37.0,3.6,10.2,4.2,9,18,4,50.3,2,4,TXN000117
2023-10-13,2023,10,4,5,13,Hogar y Jardín,Decoración,290.54,3,26.23,214.33,642.99,522.98,120.01,18.66,Sureste,León,Catálogo,Estudiante,Tarjeta Débito,False,24.0,3.5,7.0,2.4,7,28,4,26.3,3,5,TXN000118
2020-09-14,2020,9,3,1,14,Ropa y Accesorios,Calzado,368.56,8,9.74,332.65,2661.22,1179.39,1481.84,55.68,Sureste,Guadalajara,Telefónico,Nuevo,Tarjeta Débito,False,18.0,3.8,3.3,3.9,9,20,3,35.3,1,2,TXN000119
2023-09-27,2023,9,3,3,27,Automóviles,Accesorios,226.26,1,22.61,175.11,175.11,147.07,28.03,16.01,Norte,Tijuana,Tienda Física,Regular,Tarjeta Débito,False,70.0,2.6,7.4,5.3,8,19,5,34.4,3,2,TXN000120
2020-04-14,2020,4,2,2,14,Automóviles,Neumáticos,477.81,4,19.34,385.39,1541.55,1242.31,299.24,19.41,Norte,Monterrey,Online,VIP,PayPal,True,33.0,3.0,2.3,4.1,9,15,3,21.4,2,6,TXN000121
2021-11-22,2021,11,4,1,22,Salud y Belleza,Maquillaje,579.39,6,20.4,461.21,2767.24,1042.91,1724.33,62.31,Sur,Monterrey,Marketplace,Premium,PayPal,False,48.0,3.3,2.5,4.7,7,14,6,0.1,1,5,TXN000122
2023-04-10,2023,4,2,1,10,Automóviles,Neumáticos,379.0,2,33.24,253.01,506.02,492.7,13.33,2.63,Noroeste,Tijuana,Catálogo,Estudiante,Efectivo,False,21.0,4.7,2.2,3.8,8,12,2,21.7,4,3,TXN000123
2022-09-23,2022,9,3,5,23,Libros y Medios,Textbooks,163.69,7,28.71,116.69,816.81,687.48,129.32,15.83,Noroeste,Torreón,Telefónico,Nuevo,PayPal,False,25.0,4.4,7.6,3.7,4,14,5,5.9,2,5,TXN000124
2020-01-18,2020,1,1,6,18,Ropa y Accesorios,Joyería,1602.22,7,17.55,1321.0,9247.0,4486.2,4760.8,51.48,Noreste,Querétaro,Catálogo,Estudiante,Efectivo,False,27.0,,5.0,4.8,9,12,3,26.1,3,3,TXN000125
2023-02-27,2023,2,1,1,27,Salud y Belleza,Cuidado Personal,66.61,5,13.81,57.41,287.05,99.91,187.13,65.19,Este,Monterrey,Tienda Física,Regular,Tarjeta Crédito,False,53.0,2.7,2.9,4.7,6,17,3,19.5,2,3,TXN000126
2021-11-03,2021,11,4,3,3,Automóviles,Limpieza,1217.94,4,25.01,913.29,3653.16,3166.64,486.52,13.32,Norte,Tijuana,Online,Estudiante,PayPal,True,50.0,3.7,5.4,3.5,11,15,2,48.0,1,2,TXN000127
2022-03-25,2022,3,1,5,25,Deportes,Fitness,434.49,1,22.36,337.34,337.34,217.25,120.1,35.6,Norte,Juárez,Tienda Física,Nuevo,Tarjeta Débito,False,27.0,3.6,1.0,3.1,13,14,5,10.2,0,4,TXN000128
2020-08-09,2020,8,3,7,9,Automóviles,Accesorios,960.36,5,17.7,790.42,3952.1,3121.16,830.94,21.03,Centro,Guadalajara,Online,Estudiante,Tarjeta Débito,False,18.0,4.6,2.4,4.5,7,10,4,3.4,3,4,TXN000129
2023-06-12,2023,6,2,1,12,Automóviles,Neumáticos,1946.08,4,15.72,1640.13,6560.54,5059.8,1500.73,22.88,Este,Tijuana,Marketplace,Regular,Tarjeta Débito,False,28.0,3.1,6.7,4.2,5,18,6,64.2,0,3,TXN000130
2021-06-04,2021,6,2,5,4,Electrónicos,Auriculares,4207.04,3,46.03,2270.59,6811.77,8834.78,-2023.02,-29.7,Noreste,Guadalajara,Catálogo,Estudiante,Tarjeta Débito,False,66.0,3.9,3.4,4.8,3,22,3,56.1,2,7,TXN000131
2020-04-09,2020,4,2,4,9,Salud y Belleza,Skincare,175.33,3,25.7,130.28,390.83,157.8,233.03,59.63,Oeste,San Luis Potosí,Catálogo,Regular,Transferencia,True,18.0,3.6,10.9,3.9,8,11,3,8.5,1,2,TXN000132
2020-10-10,2020,10,4,6,10,Salud y Belleza,Suplementos,101.45,2,14.94,86.29,172.58,60.87,111.71,64.73,Noreste,San Luis Potosí,Catálogo,Regular,Transferencia,False,44.0,3.5,10.3,4.9,10,20,4,75.8,3,3,TXN000133
2022-10-28,2022,10,4,5,28,Automóviles,Neumáticos,381.85,2,16.94,317.17,634.33,496.41,137.93,21.74,Centro,San Luis Potosí,Online,Estudiante,Efectivo,False,42.0,2.8,7.2,4.3,7,7,4,34.1,1,3,TXN000134
2022-04-24,2022,4,2,7,24,Deportes,Basketball,254.06,7,9.51,229.89,1609.26,889.2,720.06,44.74,Norte,Torreón,Online,Premium,Transferencia,False,28.0,3.9,12.7,4.6,10,11,7,13.9,3,6,TXN000135
2021-09-26,2021,9,3,7,26,Libros y Medios,Música,301.74,2,14.06,259.31,518.62,362.09,156.53,30.18,Noroeste,Guadalajara,Tienda Física,Regular,Transferencia,False,18.0,3.3,4.7,3.8,12,16,3,0.5,1,5,TXN000136
2022-12-13,2022,12,4,2,13,Deportes,Fútbol,319.47,2,49.77,160.47,320.93,319.47,1.46,0.46,Este,Ciudad de México,Catálogo,VIP,Tarjeta Débito,False,56.0,3.1,8.4,3.8,13,12,3,1.7,2,4,TXN000137
2020-08-21,2020,8,3,5,21,Electrónicos,Gaming,1003.25,6,32.19,680.26,4081.54,4213.66,-132.12,-3.24,Sureste,Guadalajara,Online,Estudiante,Efectivo,True,46.0,4.7,8.1,4.4,6,20,2,24.4,3,7,TXN000138
2022-05-18,2022,5,2,3,18,Deportes,Fitness,462.86,4,14.81,394.3,1577.2,925.72,651.48,41.31,Sureste,Torreón,Telefónico,VIP,Tarjeta Crédito,False,24.0,2.7,12.2,3.0,9,17,2,5.3,2,5,TXN000139
2023-03-25,2023,3,1,6,25,Deportes,Outdoor,303.03,4,34.15,199.54,798.17,606.05,192.12,24.07,Noroeste,San Luis Potosí,Tienda Física,Nuevo,Efectivo,False,51.0,4.1,4.1,4.9,11,14,4,23.0,1,4,TXN000140
2022-12-16,2022,12,4,5,16,Ropa y Accesorios,Mujer,1056.33,3,47.99,549.4,1648.21,1267.6,380.61,23.09,Centro,León,Online,VIP,Tarjeta Débito,False,24.0,3.7,4.7,4.4,10,12,2,18.2,2,5,TXN000141
2021-07-07,2021,7,3,3,7,Libros y Medios,No Ficción,371.3,5,24.14,281.68,1408.41,1113.9,294.52,20.91,Noroeste,San Luis Potosí,Catálogo,Nuevo,Tarjeta Crédito,False,29.0,4.6,6.3,4.5,9,16,2,0.3,1,5,TXN000142
2023-04-14,2023,4,2,5,14,Electrónicos,Laptops,623.43,6,65.94,212.34,1274.03,2618.4,-1344.37,-105.52,Norte,Querétaro,Catálogo,Estudiante,Tarjeta Débito,True,40.0,5.0,2.6,4.0,8,12,3,11.0,2,9,TXN000143
2023-03-02,2023,3,1,4,2,Juguetes,Educativos,215.84,6,13.23,187.29,1123.76,582.76,540.99,48.14,Norte,León,Online,Regular,Tarjeta Crédito,False,78.0,3.6,2.4,5.0,9,20,4,2.8,2,6,TXN000144
2022-01-28,2022,1,1,5,28,Deportes,Outdoor,446.29,2,45.17,244.69,489.38,446.29,43.09,8.81,Sur,Guadalajara,Marketplace,Regular,Tarjeta Crédito,False,20.0,4.2,1.2,4.4,8,18,4,71.7,2,3,TXN000145
2023-08-01,2023,8,3,2,1,Ropa y Accesorios,Calzado,582.32,2,13.91,501.32,1002.64,465.86,536.78,53.54,Noreste,Tijuana,Online,VIP,Efectivo,True,24.0,2.4,8.4,3.5,11,12,4,1.4,1,5,TXN000146
2020-05-21,2020,5,2,4,21,Salud y Belleza,Perfumes,676.19,3,8.67,617.55,1852.66,608.57,1244.09,67.15,Sureste,Guadalajara,Marketplace,VIP,Tarjeta Crédito,False,66.0,3.4,5.9,2.8,7,11,2,27.9,2,4,TXN000147
2020-09-28,2020,9,3,1,28,Libros y Medios,Música,173.79,6,14.01,149.45,896.71,625.65,271.06,30.23,Norte,Guadalajara,Marketplace,Nuevo,Efectivo,True,52.0,2.9,1.9,4.7,7,12,6,7.7,2,4,TXN000148
2022-11-03,2022,11,4,4,3,Electrónicos,Smartphones,594.58,6,21.48,466.84,2801.02,2497.22,303.8,10.85,Sureste,San Luis Potosí,Telefónico,Nuevo,Tarjeta Crédito,True,34.0,4.6,2.5,3.2,1,27,2,63.5,2,3,TXN000149
2023-05-02,2023,5,2,2,2,Deportes,Basketball,74.72,4,22.07,58.23,232.92,149.44,83.47,35.84,Sur,Juárez,Tienda Física,VIP,Efectivo,False,42.0,2.8,7.9,4.1,8,15,3,8.1,2,4,TXN000150
2023-06-11,2023,6,2,7,11,Hogar y Jardín,Muebles,860.69,7,26.0,636.92,4458.47,3614.88,843.59,18.92,Noreste,León,Catálogo,VIP,Tarjeta Crédito,False,28.0,3.6,6.5,4.9,9,12,4,16.2,3,5,TXN000151
2022-09-17,2022,9,3,6,17,Hogar y Jardín,Decoración,515.06,4,7.21,477.94,1911.76,1236.14,675.62,35.34,Norte,San Luis Potosí,Tienda Física,Regular,Tarjeta Crédito,True,30.0,3.9,2.1,3.3,6,12,5,36.2,2,3,TXN000152
2023-05-25,2023,5,2,4,25,Automóviles,Herramientas,1068.93,1,8.23,980.95,980.95,694.8,286.15,29.17,Noreste,Torreón,Marketplace,Regular,Efectivo,False,37.0,3.6,6.7,3.2,2,19,3,11.0,3,4,TXN000153
2020-09-13,2020,9,3,7,13,Electrónicos,Smartphones,924.96,2,15.81,778.72,1557.45,1294.94,262.51,16.86,Noreste,San Luis Potosí,Telefónico,Nuevo,Tarjeta Crédito,False,36.0,3.5,5.3,3.6,9,18,3,36.8,1,4,TXN000154
2020-03-28,2020,3,1,6,28,Juguetes,Educativos,340.49,2,3.24,329.47,658.95,306.45,352.5,53.49,Centro,San Luis Potosí,Telefónico,VIP,PayPal,True,,3.9,2.5,4.2,9,17,4,26.6,1,4,TXN000155
2021-04-08,2021,4,2,4,8,Juguetes,Muñecas,100.45,3,0.87,99.58,298.73,135.61,163.12,54.61,Este,Juárez,Online,Estudiante,Transferencia,False,27.0,2.6,10.3,4.7,4,10,5,1.8,0,4,TXN000156
2020-02-21,2020,2,1,5,21,Ropa y Accesorios,Niños,1023.2,2,19.18,827.0,1654.01,818.56,835.44,50.51,Sur,Monterrey,Online,Estudiante,Tarjeta Débito,False,18.0,1.8,10.5,4.9,4,12,2,3.6,3,3,TXN000157
2020-07-31,2020,7,3,5,31,Ropa y Accesorios,Hombre,2276.5,2,30.61,1579.56,3159.11,1821.2,1337.91,42.35,Centro,Juárez,Catálogo,Nuevo,Tarjeta Crédito,False,39.0,3.9,3.6,3.6,5,15,2,32.3,0,10,TXN000158
2020-11-07,2020,11,4,6,7,Salud y Belleza,Skincare,77.45,5,27.06,56.5,282.48,116.18,166.3,58.87,Centro,Ciudad de México,Catálogo,Regular,Tarjeta Crédito,False,66.0,2.7,7.4,4.4,8,17,2,6.4,4,3,TXN000159
2023-07-05,2023,7,3,3,5,Hogar y Jardín,Jardín,824.72,6,4.96,783.84,4703.01,2968.98,1734.03,36.87,Centro,Torreón,Online,Premium,Transferencia,True,62.0,2.9,4.2,4.1,4,16,5,3.2,3,2,TXN000160
2021-06-01,2021,6,2,2,1,Electrónicos,Gaming,918.34,4,64.42,326.71,1306.86,2571.36,-1264.51,-96.76,Este,León,Online,Nuevo,Transferencia,True,27.0,4.5,7.7,4.0,7,13,3,3.0,1,6,TXN000161
2022-08-14,2022,8,3,7,14,Automóviles,Neumáticos,966.66,3,21.41,759.7,2279.11,1884.99,394.13,17.29,Sureste,Juárez,Catálogo,Estudiante,Efectivo,True,35.0,4.7,8.5,2.9,13,15,2,36.5,2,4,TXN000162
2020-10-18,2020,10,4,7,18,Hogar y Jardín,Muebles,502.19,4,3.76,483.32,1933.29,1205.25,728.05,37.66,Noreste,Tijuana,Online,Nuevo,Tarjeta Débito,True,91.0,3.8,1.5,3.9,5,7,4,80.2,1,6,TXN000163
2022-12-15,2022,12,4,4,15,Ropa y Accesorios,Niños,2749.27,4,26.08,2032.3,8129.22,4398.83,3730.39,45.89,Sureste,Juárez,Tienda Física,Nuevo,Transferencia,True,18.0,,4.3,5.1,14,17,5,12.4,4,4,TXN000164
2021-04-25,2021,4,2,7,25,Juguetes,Electrónicos,325.03,2,25.37,242.57,485.14,292.52,192.61,39.7,Sureste,Ciudad de México,Catálogo,Regular,Tarjeta Débito,False,18.0,3.7,5.8,4.7,9,15,5,6.7,1,5,TXN000165
2023-04-07,2023,4,2,5,7,Libros y Medios,No Ficción,410.22,4,38.67,251.58,1006.32,984.53,21.79,2.17,Este,Torreón,Tienda Física,Nuevo,Tarjeta Crédito,False,67.0,3.0,2.0,5.6,5,11,3,17.5,4,5,TXN000166
2020-02-24,2020,2,1,1,24,Automóviles,Limpieza,3256.12,1,10.42,2916.87,2916.87,2116.48,800.4,27.44,Norte,Puebla,Online,Premium,Transferencia,False,51.0,4.6,5.8,3.5,5,16,3,94.8,0,3,TXN000167
2021-03-20,2021,3,1,6,20,Libros y Medios,No Ficción,71.13,7,19.11,57.54,402.77,298.74,104.03,25.83,Oeste,Tijuana,Catálogo,Estudiante,Efectivo,False,54.0,4.1,3.2,4.7,11,17,8,8.0,1,3,TXN000168
2023-06-26,2023,6,2,1,26,Ropa y Accesorios,Calzado,576.31,4,28.5,412.04,1648.16,922.1,726.06,44.05,Este,León,Online,Regular,Transferencia,False,24.0,4.1,0.7,4.5,11,17,3,7.9,4,1,TXN000169
2021-05-22,2021,5,2,6,22,Electrónicos,Gaming,1116.0,5,18.22,912.61,4563.05,3905.99,657.06,14.4,Oeste,Guadalajara,Online,Nuevo,Tarjeta Débito,False,59.0,3.8,4.3,4.0,13,20,3,20.6,0,5,TXN000170
2022-03-30,2022,3,1,3,30,Hogar y Jardín,Decoración,569.95,2,16.39,476.56,953.12,683.94,269.18,28.24,Noreste,Monterrey,Marketplace,Premium,Tarjeta Débito,True,60.0,4.1,1.6,3.8,6,19,6,9.3,4,2,TXN000171
2020-11-13,2020,11,4,5,13,Electrónicos,Gaming,1037.62,3,50.62,512.35,1537.04,2178.99,-641.95,-41.77,Norte,Querétaro,Telefónico,Premium,PayPal,False,48.0,5.0,2.3,5.1,7,20,1,6.3,3,3,TXN000172
2022-04-17,2022,4,2,7,17,Electrónicos,Laptops,2830.29,3,13.98,2434.57,7303.71,5943.61,1360.11,18.62,Sur,Guadalajara,Telefónico,Regular,Transferencia,False,24.0,2.8,3.7,,13,11,4,9.4,2,4,TXN000173
2023-01-14,2023,1,1,6,14,Ropa y Accesorios,Niños,1325.64,4,40.91,783.37,3133.49,2121.02,1012.46,32.31,Noroeste,Monterrey,Marketplace,Regular,Transferencia,False,27.0,5.0,7.1,5.0,7,14,1,10.2,5,1,TXN000174
2020-09-11,2020,9,3,5,11,Salud y Belleza,Maquillaje,51.91,3,19.84,41.61,124.84,46.72,78.11,62.57,Oeste,Guadalajara,Telefónico,Regular,Efectivo,True,112.0,1.2,8.2,4.6,6,9,4,27.9,3,3,TXN000175
2020-06-18,2020,6,2,4,18,Ropa y Accesorios,Joyería,1094.64,5,18.95,887.19,4435.95,2189.27,2246.67,50.65,Este,Tijuana,Catálogo,Estudiante,PayPal,False,23.0,3.9,10.1,4.4,8,10,5,6.4,2,4,TXN000176
2020-04-01,2020,4,2,3,1,Libros y Medios,eBooks,149.06,7,23.64,113.82,796.76,626.07,170.7,21.42,Noreste,Tijuana,Telefónico,Regular,Transferencia,False,22.0,,1.9,4.1,6,18,4,6.5,0,2,TXN000177
2022-12-10,2022,12,4,6,10,Hogar y Jardín,Limpieza,13.72,4,16.48,11.46,45.84,32.93,12.91,28.16,Noroeste,Monterrey,Tienda Física,Estudiante,Tarjeta Crédito,False,19.0,2.6,3.1,4.3,10,9,2,59.6,4,3,TXN000178
2020-01-24,2020,1,1,5,24,Automóviles,Audio,1326.34,3,13.3,1149.91,3449.74,2586.37,863.37,25.03,Noroeste,Monterrey,Catálogo,Regular,Efectivo,False,55.0,,2.2,4.3,10,14,3,16.8,2,5,TXN000179
2022-11-14,2022,11,4,1,14,Automóviles,Limpieza,246.93,2,2.63,240.44,480.89,321.01,159.88,33.25,Sureste,Ciudad de México,Catálogo,Estudiante,Tarjeta Débito,False,49.0,2.1,9.2,3.9,14,12,3,4.7,1,4,TXN000180
2021-07-14,2021,7,3,3,14,Electrónicos,Laptops,1448.4,4,49.91,725.5,2901.99,4055.52,-1153.53,-39.75,Centro,Querétaro,Marketplace,Nuevo,Tarjeta Crédito,True,18.0,4.6,5.6,4.5,10,17,8,14.1,1,9,TXN000181
2023-07-27,2023,7,3,4,27,Salud y Belleza,Cuidado Personal,920.09,5,41.06,542.34,2711.68,1380.13,1331.55,49.1,Centro,Monterrey,Tienda Física,Nuevo,PayPal,True,50.0,4.8,3.2,4.5,3,15,4,12.7,6,5,TXN000182
2020-12-18,2020,12,4,5,18,Deportes,Fútbol,132.27,6,9.41,119.82,718.92,396.8,322.13,44.81,Oeste,Monterrey,Telefónico,Premium,Transferencia,False,34.0,4.9,8.4,4.5,10,13,3,15.1,3,3,TXN000183
2021-06-18,2021,6,2,5,18,Libros y Medios,No Ficción,514.84,7,17.34,425.59,2979.13,2162.34,816.79,27.42,Este,Ciudad de México,Online,Estudiante,Efectivo,True,19.0,3.6,4.7,4.4,7,12,4,14.3,1,2,TXN000184
2022-05-13,2022,5,2,5,13,Ropa y Accesorios,Joyería,2737.9,2,54.3,1251.3,2502.6,2190.32,312.28,12.48,Centro,Guadalajara,Catálogo,VIP,Efectivo,False,32.0,3.6,2.4,3.7,5,14,5,13.5,3,2,TXN000185
2023-04-04,2023,4,2,2,4,Libros y Medios,No Ficción,241.89,1,13.82,208.45,208.45,145.13,63.32,30.38,Sur,León,Online,Estudiante,Tarjeta Crédito,False,40.0,3.7,7.3,4.1,5,16,5,62.3,0,2,TXN000186
2023-06-27,2023,6,2,2,27,Hogar y Jardín,Cocina,1703.43,3,2.8,1655.79,4967.36,3066.17,1901.19,38.27,Oeste,Torreón,Catálogo,VIP,Transferencia,False,51.0,4.6,4.5,3.9,9,16,7,2.2,3,3,TXN000187
2020-10-19,2020,10,4,1,19,Electrónicos,Smartphones,1575.36,2,34.64,1029.72,2059.44,2205.5,-146.06,-7.09,Norte,Puebla,Telefónico,VIP,Tarjeta Crédito,False,21.0,5.0,7.6,4.7,6,16,6,18.3,1,6,TXN000188
2021-08-02,2021,8,3,1,2,Salud y Belleza,Skincare,178.11,2,21.77,139.34,278.68,106.87,171.81,61.65,Noroeste,Guadalajara,Tienda Física,Estudiante,Tarjeta Crédito,False,61.0,3.4,11.7,3.7,10,17,4,3.1,5,6,TXN000189
2023-01-15,2023,1,1,7,15,Deportes,Natación,837.12,2,16.39,699.94,1399.87,837.12,562.75,40.2,Norte,Torreón,Telefónico,Estudiante,Tarjeta Débito,False,18.0,4.6,0.5,4.0,7,13,4,5.6,4,4,TXN000190
2022-02-15,2022,2,1,2,15,Automóviles,Herramientas,188.48,3,19.38,151.94,455.83,367.53,88.3,19.37,Norte,León,Telefónico,Estudiante,Transferencia,False,38.0,3.8,9.7,3.9,8,9,5,3.6,1,6,TXN000191
2022-08-20,2022,8,3,6,20,Juguetes,Educativos,588.14,4,40.66,349.02,1396.08,1058.66,337.42,24.17,Oeste,San Luis Potosí,Catálogo,Regular,Efectivo,False,50.0,5.0,6.6,4.5,6,19,6,9.6,1,3,TXN000192
2023-07-20,2023,7,3,4,20,Deportes,Basketball,290.32,3,11.29,257.54,772.62,435.48,337.15,43.64,Noroeste,Querétaro,Tienda Física,Regular,Tarjeta Crédito,False,29.0,3.2,5.0,4.2,12,15,4,52.0,2,5,TXN000193
2021-01-31,2021,1,1,7,31,Juguetes,Muñecas,676.43,5,32.58,456.02,2280.09,1521.96,758.13,33.25,Sur,Puebla,Marketplace,VIP,PayPal,False,21.0,1.8,9.8,3.7,4,17,6,9.2,0,3,TXN000194
2021-03-06,2021,3,1,6,6,Libros y Medios,Textbooks,516.28,4,9.05,469.53,1878.13,1239.07,639.06,34.03,Noreste,Juárez,Telefónico,Estudiante,Tarjeta Crédito,True,56.0,4.0,7.9,3.6,19,16,2,0.7,2,2,TXN000195
2023-11-08,2023,11,4,3,8,Ropa y Accesorios,Mujer,351.64,4,29.61,247.52,990.09,562.63,427.47,43.17,Noreste,León,Tienda Física,Nuevo,Tarjeta Débito,False,18.0,4.2,8.8,,13,9,3,38.8,2,5,TXN000196
2022-02-02,2022,2,1,3,2,Deportes,Basketball,209.53,5,11.27,185.92,929.61,523.83,405.78,43.65,Sur,Juárez,Marketplace,Premium,PayPal,False,22.0,3.6,7.7,4.2,8,12,3,1.4,0,5,TXN000197
2022-03-23,2022,3,1,3,23,Automóviles,Limpieza,1458.72,2,18.02,1195.88,2391.76,1896.34,495.42,20.71,Noreste,León,Online,Regular,Transferencia,True,28.0,4.3,2.9,4.7,4,12,2,28.0,3,5,TXN000198
2020-01-30,2020,1,1,4,30,Hogar y Jardín,Limpieza,510.36,6,31.64,348.87,2093.21,1837.3,255.9,12.23,Noreste,Ciudad de México,Telefónico,VIP,Efectivo,False,52.0,4.7,1.8,4.2,6,24,6,2.3,2,3,TXN000199
2020-07-27,2020,7,3,1,27,Salud y Belleza,Suplementos,17.48,3,28.97,12.41,37.24,15.73,21.51,57.76,Centro,Puebla,Catálogo,Estudiante,Efectivo,True,18.0,2.9,8.1,3.7,7,13,3,3.9,0,4,TXN000200
2023-03-15,2023,3,1,3,15,Ropa y Accesorios,Mujer,1119.0,6,12.16,982.95,5897.7,2685.6,3212.11,54.46,Norte,Monterrey,Tienda Física,Regular,Efectivo,False,28.0,4.3,1.3,3.2,3,15,5,30.8,2,2,TXN000201
2023-01-04,2023,1,1,3,4,Electrónicos,Cámaras,513.9,2,44.98,282.77,565.54,719.47,-153.93,-27.22,Este,Torreón,Telefónico,VIP,Efectivo,False,54.0,3.3,2.6,4.8,13,12,6,2.5,1,6,TXN000202
2020-03-16,2020,3,1,1,16,Libros y Medios,No Ficción,295.15,7,13.17,256.28,1793.97,1239.63,554.34,30.9,Centro,Guadalajara,Marketplace,VIP,PayPal,True,18.0,5.0,3.8,3.0,6,12,7,6.6,4,4,TXN000203
2020-02-15,2020,2,1,6,15,Deportes,Fitness,356.95,3,4.72,340.1,1020.3,535.43,484.87,47.52,Sur,Torreón,Telefónico,Premium,Tarjeta Débito,False,39.0,3.0,3.3,4.7,8,17,1,47.7,2,3,TXN000204
2023-05-07,2023,5,2,7,7,Deportes,Outdoor,93.27,4,29.34,65.91,263.62,186.54,77.08,29.24,Sureste,Tijuana,Marketplace,VIP,PayPal,False,38.0,5.0,8.6,5.0,6,14,2,14.1,0,3,TXN000205
2022-08-25,2022,8,3,4,25,Juguetes,Educativos,270.83,3,32.16,183.73,551.19,365.62,185.57,33.67,Oeste,Monterrey,Online,Regular,Efectivo,True,18.0,5.0,1.2,4.0,11,17,5,19.2,4,3,TXN000206
2021-02-03,2021,2,1,3,3,Automóviles,Accesorios,1774.32,4,27.9,1279.31,5117.25,4613.22,504.03,9.85,Noreste,León,Telefónico,Estudiante,Tarjeta Débito,False,67.0,4.5,5.5,3.1,6,14,3,18.2,1,3,TXN000207
2020-12-09,2020,12,4,3,9,Ropa y Accesorios,Hombre,1089.08,5,30.22,759.92,3799.62,2178.15,1621.47,42.67,Norte,Querétaro,Telefónico,Nuevo,Transferencia,False,52.0,4.9,4.7,4.0,4,11,3,23.3,2,2,TXN000208
2021-01-04,2021,1,1,1,4,Juguetes,Electrónicos,359.54,2,31.75,245.38,490.76,323.59,167.17,34.06,Noroeste,Ciudad de México,Telefónico,VIP,Efectivo,True,26.0,3.9,2.7,3.6,16,13,3,10.3,5,4,TXN000209
2022-03-02,2022,3,1,3,2,Deportes,Natación,281.61,5,12.91,245.25,1226.26,704.02,522.25,42.59,Centro,Guadalajara,Online,Estudiante,PayPal,False,63.0,3.5,5.9,3.5,11,9,2,60.0,0,6,TXN000210
